event_id,sprint,sprint_rank,title,area,subarea,target_claims,task_focuses,icml_url,openreview_url,alphaxiv_url,arxiv_id,arxiv_abs_url,arxiv_pdf_url,github_url,source_status,source_gap,brief_path,paper_note_file,local_context,required_extraction_fields,pdf_review_checklist,artifact_check_needed
64488,sprint_01,18,Agent Learning via Early Experience,"LLM Reasoning, Post-Training, and RLVR","Reward modeling, preference feedback, and RL post-training",C01; C06,boundary_check_llm_reasoning; trend_context_guardrail,https://icml.cc/virtual/2026/poster/64488,https://openreview.net/forum?id=N3dXUHY5dD,https://www.alphaxiv.org/abs/2510.08558,2510.08558,https://arxiv.org/abs/2510.08558,https://arxiv.org/pdf/2510.08558,https://github.com/jettbrains/-L-,paper_pdf_artifact,none,reports/review_reading_briefs/64488-agent-learning-via-early-experience.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/64488-agent-learning-via-early-experience.md ; reports/claim_validation_packets/c01-llm-reasoning-center-of-gravity.md; reports/claim_validation_packets/c06-external-trend-context.md ; reports/claim_evidence_dossiers/c01-llm-reasoning-center-of-gravity.md; reports/claim_evidence_dossiers/c06-external-trend-context.md ; reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
64095,sprint_01,19,WeDLM: Reconciling Diffusion Language Models with Standard Causal Attention for Fast Inference,"LLM Reasoning, Post-Training, and RLVR",Diffusion language models and decoding,C01,boundary_check_llm_reasoning,https://icml.cc/virtual/2026/poster/64095,https://openreview.net/forum?id=QwtmbKAOZU,https://www.alphaxiv.org/abs/2512.22737,2512.22737,https://arxiv.org/abs/2512.22737,https://arxiv.org/pdf/2512.22737,https://github.com/Tencent/WeDLM,paper_pdf_artifact,none,reports/review_reading_briefs/64095-wedlm-reconciling-diffusion-language-models-with-standard-causal-atten.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/64095-wedlm-reconciling-diffusion-language-models-with-standard-causal-atten.md ; reports/claim_validation_packets/c01-llm-reasoning-center-of-gravity.md ; reports/claim_evidence_dossiers/c01-llm-reasoning-center-of-gravity.md ; reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
66596,sprint_01,20,From Abstraction to Instantiation: Learning Behavioral Representation for Vision-Language-Action Model,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C07,artifact_reproducibility,https://icml.cc/virtual/2026/poster/66596,https://openreview.net/forum?id=2NRrsz4nUB,https://www.alphaxiv.org/abs/2605.22671,2605.22671,https://arxiv.org/abs/2605.22671,https://arxiv.org/pdf/2605.22671,https://github.com/eliahuhorwitz/Academic-project-page-template,paper_pdf_artifact,none,reports/review_reading_briefs/66596-from-abstraction-to-instantiation-learning-behavioral-representation-f.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/66596-from-abstraction-to-instantiation-learning-behavioral-representation-f.md ; reports/claim_validation_packets/c07-artifact-visibility.md ; reports/claim_evidence_dossiers/c07-artifact-visibility.md ; reports/area_briefing_cards/robotics-embodiment-and-world-models.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
61180,sprint_01,21,Latent Collaboration in Multi-Agent Systems,"LLM Reasoning, Post-Training, and RLVR",Reasoning models and chain-of-thought behavior,C01; C08,boundary_check_llm_reasoning; workflow_validation,https://icml.cc/virtual/2026/poster/61180,https://openreview.net/forum?id=syG9I9ofd8,https://www.alphaxiv.org/abs/2511.20639,2511.20639,https://arxiv.org/abs/2511.20639,https://arxiv.org/pdf/2511.20639,https://github.com/Gen-Verse/LatentMAS,paper_pdf_artifact,none,reports/review_reading_briefs/61180-latent-collaboration-in-multi-agent-systems.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/61180-latent-collaboration-in-multi-agent-systems.md ; reports/claim_validation_packets/c01-llm-reasoning-center-of-gravity.md; reports/claim_validation_packets/c08-validation-priority.md ; reports/claim_evidence_dossiers/c01-llm-reasoning-center-of-gravity.md; reports/claim_evidence_dossiers/c08-validation-priority.md ; reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
63048,sprint_01,22,Equivalence of Context and Parameter Updates in Modern Transformer Blocks,"Theory, Optimization, and Algorithms",Transformer theory and attention expressivity,C03,program_attention_explanation,https://icml.cc/virtual/2026/poster/63048,https://openreview.net/forum?id=aZ5Di8Ii4X,https://www.alphaxiv.org/abs/2511.17864,2511.17864,https://arxiv.org/abs/2511.17864,https://arxiv.org/pdf/2511.17864,,paper_pdf,none,reports/review_reading_briefs/63048-equivalence-of-context-and-parameter-updates-in-modern-transformer-blo.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/63048-equivalence-of-context-and-parameter-updates-in-modern-transformer-blo.md ; reports/claim_validation_packets/c03-program-committee-attention.md ; reports/claim_evidence_dossiers/c03-program-committee-attention.md ; reports/area_briefing_cards/theory-optimization-and-algorithms.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,no
63638,sprint_01,23,Optimal Decision-Making Based on Prediction Sets,"Theory, Optimization, and Algorithms",Statistical learning theory and regression,C03,program_attention_explanation,https://icml.cc/virtual/2026/poster/63638,https://openreview.net/forum?id=VAXW59dyfk,https://www.alphaxiv.org/abs/2602.00989,2602.00989,https://arxiv.org/abs/2602.00989,https://arxiv.org/pdf/2602.00989,https://github.com/salma123456789123456789-dotcom/Pneumonia-Detection-using-Chest-X-Ray-images,paper_pdf_artifact,none,reports/review_reading_briefs/63638-optimal-decision-making-based-on-prediction-sets.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/63638-optimal-decision-making-based-on-prediction-sets.md ; reports/claim_validation_packets/c03-program-committee-attention.md ; reports/claim_evidence_dossiers/c03-program-committee-attention.md ; reports/area_briefing_cards/theory-optimization-and-algorithms.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
64377,sprint_01,24,$\tau^2$-Bench: Evaluating Conversational Agents in a Dual-Control Environment,"Agents, Code, and Tool Use","Agent evaluation, tool use, and agentic workflows",C02,infrastructure_coherence,https://icml.cc/virtual/2026/poster/64377,https://openreview.net/forum?id=OC2z7iSQKa,https://www.alphaxiv.org/abs/2506.07982,2506.07982,https://arxiv.org/abs/2506.07982,https://arxiv.org/pdf/2506.07982,https://github.com/sierra-research/tau2-bench,paper_pdf_artifact,none,reports/review_reading_briefs/64377-tau-2-bench-evaluating-conversational-agents-in-a-dual-control-environ.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/64377-tau-2-bench-evaluating-conversational-agents-in-a-dual-control-environ.md ; reports/claim_validation_packets/c02-infrastructure-and-agentic-workloads.md ; reports/claim_evidence_dossiers/c02-infrastructure-and-agentic-workloads.md ; reports/area_briefing_cards/agents-code-and-tool-use.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
63095,sprint_01,25,Agent0-VL: Exploring Self-Evolving Agent for Tool-Integrated Vision-Language Reasoning,"Agents, Code, and Tool Use","Agent evaluation, tool use, and agentic workflows",C02,infrastructure_coherence,https://icml.cc/virtual/2026/poster/63095,https://openreview.net/forum?id=aA02f0y0LY,https://www.alphaxiv.org/abs/2511.19900,2511.19900,https://arxiv.org/abs/2511.19900,https://arxiv.org/pdf/2511.19900,https://github.com/aiming-lab/Agent0,paper_pdf_artifact,none,reports/review_reading_briefs/63095-agent0-vl-exploring-self-evolving-agent-for-tool-integrated-vision-lan.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/63095-agent0-vl-exploring-self-evolving-agent-for-tool-integrated-vision-lan.md ; reports/claim_validation_packets/c02-infrastructure-and-agentic-workloads.md ; reports/claim_evidence_dossiers/c02-infrastructure-and-agentic-workloads.md ; reports/area_briefing_cards/agents-code-and-tool-use.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
67247,sprint_01,26,Position: Stop Automating Peer Review Without Rigorous Evaluation,"Safety, Governance, Privacy, and Society","Position papers, policy, and social impacts",C03,program_attention_explanation,https://icml.cc/virtual/2026/poster/67247,https://openreview.net/forum?id=128yyxUoRk,https://www.alphaxiv.org/abs/2605.03202,2605.03202,https://arxiv.org/abs/2605.03202,https://arxiv.org/pdf/2605.03202,,paper_pdf,none,reports/review_reading_briefs/67247-position-stop-automating-peer-review-without-rigorous-evaluation.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/67247-position-stop-automating-peer-review-without-rigorous-evaluation.md ; reports/claim_validation_packets/c03-program-committee-attention.md ; reports/claim_evidence_dossiers/c03-program-committee-attention.md ; reports/area_briefing_cards/safety-governance-privacy-and-society.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,no
61382,sprint_01,27,Vision-aligned Latent Reasoning for Multi-Modal Large Language Model,"LLM Reasoning, Post-Training, and RLVR",Reasoning models and chain-of-thought behavior,C07,artifact_reproducibility,https://icml.cc/virtual/2026/poster/61382,https://openreview.net/forum?id=qmvoTiXSfG,https://www.alphaxiv.org/abs/2602.04476,2602.04476,https://arxiv.org/abs/2602.04476,https://arxiv.org/pdf/2602.04476,https://github.com/awesome-NeRF/awesome-NeRF,paper_pdf_artifact,none,reports/review_reading_briefs/61382-vision-aligned-latent-reasoning-for-multi-modal-large-language-model.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/61382-vision-aligned-latent-reasoning-for-multi-modal-large-language-model.md ; reports/claim_validation_packets/c07-artifact-visibility.md ; reports/claim_evidence_dossiers/c07-artifact-visibility.md ; reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
64128,sprint_01,28,AuTAgent: A Reinforcement Learning Framework for Tool-Augmented Audio Reasoning,"LLM Reasoning, Post-Training, and RLVR","Reward modeling, preference feedback, and RL post-training",C07,artifact_reproducibility,https://icml.cc/virtual/2026/poster/64128,https://openreview.net/forum?id=QfRtFf9Q3X,https://www.alphaxiv.org/abs/2602.13685,2602.13685,https://arxiv.org/abs/2602.13685,https://arxiv.org/pdf/2602.13685,https://github.com/eliahuhorwitz/Academic-project-page-template,paper_pdf_artifact,none,reports/review_reading_briefs/64128-autagent-a-reinforcement-learning-framework-for-tool-augmented-audio-r.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/64128-autagent-a-reinforcement-learning-framework-for-tool-augmented-audio-r.md ; reports/claim_validation_packets/c07-artifact-visibility.md ; reports/claim_evidence_dossiers/c07-artifact-visibility.md ; reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
65423,sprint_01,29,Autoregressive Direct Preference Optimization,"LLM Reasoning, Post-Training, and RLVR",LLM preference tuning and alignment training,C07,artifact_reproducibility,https://icml.cc/virtual/2026/poster/65423,https://openreview.net/forum?id=DmeFAFUO6f,https://www.alphaxiv.org/abs/2602.09533,2602.09533,https://arxiv.org/abs/2602.09533,https://arxiv.org/pdf/2602.09533,https://github.com/eliahuhorwitz/Academic-project-page-template,paper_pdf_artifact,none,reports/review_reading_briefs/65423-autoregressive-direct-preference-optimization.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/65423-autoregressive-direct-preference-optimization.md ; reports/claim_validation_packets/c07-artifact-visibility.md ; reports/claim_evidence_dossiers/c07-artifact-visibility.md ; reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
60765,sprint_01,30,Learning to Theorize the World from Observation,"LLM Reasoning, Post-Training, and RLVR",Reasoning models and chain-of-thought behavior,C01,boundary_check_llm_reasoning,https://icml.cc/virtual/2026/poster/60765,https://openreview.net/forum?id=wsA8LgHU5U,https://www.alphaxiv.org/abs/2605.03413,2605.03413,https://arxiv.org/abs/2605.03413,https://arxiv.org/pdf/2605.03413,,paper_pdf,none,reports/review_reading_briefs/60765-learning-to-theorize-the-world-from-observation.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/60765-learning-to-theorize-the-world-from-observation.md ; reports/claim_validation_packets/c01-llm-reasoning-center-of-gravity.md ; reports/claim_evidence_dossiers/c01-llm-reasoning-center-of-gravity.md ; reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,no
62794,sprint_01,31,ToolOrchestra: Elevating Intelligence via Efficient Model and Tool Orchestration,"Agents, Code, and Tool Use","Agent evaluation, tool use, and agentic workflows",C02,infrastructure_coherence,https://icml.cc/virtual/2026/poster/62794,https://openreview.net/forum?id=dDVla2lLTA,https://www.alphaxiv.org/abs/2511.21689,2511.21689,https://arxiv.org/abs/2511.21689,https://arxiv.org/pdf/2511.21689,https://github.com/NVlabs/ToolOrchestra,paper_pdf_artifact,none,reports/review_reading_briefs/62794-toolorchestra-elevating-intelligence-via-efficient-model-and-tool-orch.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/62794-toolorchestra-elevating-intelligence-via-efficient-model-and-tool-orch.md ; reports/claim_validation_packets/c02-infrastructure-and-agentic-workloads.md ; reports/claim_evidence_dossiers/c02-infrastructure-and-agentic-workloads.md ; reports/area_briefing_cards/agents-code-and-tool-use.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
68817,sprint_01,32,Process Reward Models That Think,"LLM Reasoning, Post-Training, and RLVR",RL for reasoning models and verifiable rewards,C01; C06,boundary_check_llm_reasoning; trend_context_guardrail,https://icml.cc/virtual/2026/poster/68817,,https://www.alphaxiv.org/abs/2504.16828,2504.16828,https://arxiv.org/abs/2504.16828,https://arxiv.org/pdf/2504.16828,https://github.com/mukhal/thinkprm,arxiv_only,missing_openreview,reports/review_reading_briefs/68817-process-reward-models-that-think.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/68817-process-reward-models-that-think.md ; reports/claim_validation_packets/c01-llm-reasoning-center-of-gravity.md; reports/claim_validation_packets/c06-external-trend-context.md ; reports/claim_evidence_dossiers/c01-llm-reasoning-center-of-gravity.md; reports/claim_evidence_dossiers/c06-external-trend-context.md ; reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
63436,sprint_01,33,xKV: Cross-Layer KV-Cache Compression via Aligned Singular Vector Extraction,Systems and Efficient Foundation Models,Long-context attention and KV-cache compression,C02; C06,infrastructure_coherence; trend_context_guardrail,https://icml.cc/virtual/2026/poster/63436,https://openreview.net/forum?id=XDb69lykA8,https://www.alphaxiv.org/abs/2503.18893,2503.18893,https://arxiv.org/abs/2503.18893,https://arxiv.org/pdf/2503.18893,https://github.com/abdelfattah-lab/xKV,paper_pdf_artifact,none,reports/review_reading_briefs/63436-xkv-cross-layer-kv-cache-compression-via-aligned-singular-vector-extra.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/63436-xkv-cross-layer-kv-cache-compression-via-aligned-singular-vector-extra.md ; reports/claim_validation_packets/c02-infrastructure-and-agentic-workloads.md; reports/claim_validation_packets/c06-external-trend-context.md ; reports/claim_evidence_dossiers/c02-infrastructure-and-agentic-workloads.md; reports/claim_evidence_dossiers/c06-external-trend-context.md ; reports/area_briefing_cards/systems-and-efficient-foundation-models.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
62992,sprint_01,34,Monitoring Monitorability,"Agents, Code, and Tool Use","Agent evaluation, tool use, and agentic workflows",C02,infrastructure_coherence,https://icml.cc/virtual/2026/poster/62992,https://openreview.net/forum?id=b82fgbMVpz,https://www.alphaxiv.org/abs/2512.18311,2512.18311,https://arxiv.org/abs/2512.18311,https://arxiv.org/pdf/2512.18311,https://github.com/nightscout/cgm-remote-monitor,paper_pdf_artifact,none,reports/review_reading_briefs/62992-monitoring-monitorability.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/62992-monitoring-monitorability.md ; reports/claim_validation_packets/c02-infrastructure-and-agentic-workloads.md ; reports/claim_evidence_dossiers/c02-infrastructure-and-agentic-workloads.md ; reports/area_briefing_cards/agents-code-and-tool-use.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
64301,sprint_01,35,DFlash: Block Diffusion for Flash Speculative Decoding,"LLM Reasoning, Post-Training, and RLVR",Diffusion language models and decoding,C07,artifact_reproducibility,https://icml.cc/virtual/2026/poster/64301,https://openreview.net/forum?id=Oz335dV48X,https://www.alphaxiv.org/abs/2602.06036,2602.06036,https://arxiv.org/abs/2602.06036,https://arxiv.org/pdf/2602.06036,https://github.com/z-lab/dflash,paper_pdf_artifact,none,reports/review_reading_briefs/64301-dflash-block-diffusion-for-flash-speculative-decoding.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/64301-dflash-block-diffusion-for-flash-speculative-decoding.md ; reports/claim_validation_packets/c07-artifact-visibility.md ; reports/claim_evidence_dossiers/c07-artifact-visibility.md ; reports/area_briefing_cards/llm-reasoning-post-training-and-rlvr.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
65657,sprint_01,36,Jailbreak Foundry: From Papers to Runnable Attacks for Reproducible Benchmarking,"Safety, Governance, Privacy, and Society","Adversarial safety, attacks, and security",C03,program_attention_explanation,https://icml.cc/virtual/2026/poster/65657,https://openreview.net/forum?id=BSi2mfMDsx,https://www.alphaxiv.org/abs/2602.24009,2602.24009,https://arxiv.org/abs/2602.24009,https://arxiv.org/pdf/2602.24009,https://github.com/OpenSQZ/Jailbreak-Foundry,paper_pdf_artifact,none,reports/review_reading_briefs/65657-jailbreak-foundry-from-papers-to-runnable-attacks-for-reproducible-ben.md,data/manual/icml2026_review_sprint_01_paper_notes.csv,reports/review_reading_briefs/65657-jailbreak-foundry-from-papers-to-runnable-attacks-for-reproducible-ben.md ; reports/claim_validation_packets/c03-program-committee-attention.md ; reports/claim_evidence_dossiers/c03-program-committee-attention.md ; reports/area_briefing_cards/safety-governance-privacy-and-society.md,contribution_summary ; novelty_judgment ; method_summary ; evidence_strength ; baselines_checked ; limitations ; claim_implications ; taxonomy_correction ; final_report_use ; artifact_status_checked ; reproducibility_notes,claim contribution; novelty delta; method mechanism; baselines; datasets; metrics; ablations or negative cases; limitations; taxonomy fit; claim implication; artifact status,yes
